t,SNR
11.73,23.3421922082436
11.735,22.8198101887544
11.74,24.2847436135096
11.745,25.9801036161796
11.75,23.87283429257
11.755,23.60555867817
11.76,21.3803584575237
11.765,13.529040316
11.77,14.1758384251949
11.775,16.6562400013796
11.78,23.1549729687826
11.785,25.885421725773
11.79,24.5049973708743
11.795,25.0702061694634
11.8,24.6656274939209
11.805,24.7164853852773
11.81,19.85412292507
11.815,15.3616801738365
11.82,16.8200659527659
11.825,17.8290138488618
11.83,20.8965244525247
11.835,26.4004654258483
11.84,25.1154631830566
11.845,27.9438320485502
11.85,28.2052758818609
11.855,21.9365904074013
11.86,22.7304901287763
11.865,21.134021500895
11.87,13.8073295677877
11.875,18.9260186078609
11.88,17.5659649367571
11.885,24.2971638291228
11.89,22.3168734980332
11.895,24.9501515541116
11.9,25.3165202134457
11.905,21.1912225581048
11.91,24.0346931384482
11.915,22.5677715321207
11.92,19.9021688639372
11.925,17.8284531555264
11.93,20.7892195642576
11.935,29.1211653078491
11.94,23.19837259009
11.945,22.6444693098816
11.95,21.9236901859535
11.955,23.6492775544785
11.96,19.4865762680842
11.965,19.2212091017632
11.97,9.99031154709476
11.975,19.412678397807
11.98,22.9752118844346
11.985,20.1452650436996
11.99,24.113501432903
11.995,23.6791548492569
12,23.6500229244549
12.005,20.2166510410298
12.01,21.5625555055667
12.015,19.0385081875771
12.02,17.0502478299371
12.025,23.8598476642071
12.03,26.0813891495775
12.035,22.1695387404333
12.04,19.9999635411926
12.045,22.0878229644732
12.05,22.6737278320392
12.055,16.6999035430285
12.06,16.6660566546297
12.065,20.8107580403754
12.07,24.0818570485295
12.075,24.3388415527008
12.08,23.7794861539829
12.085,23.0276140065269
12.09,23.021420319462
12.095,22.5488148236271
12.1,14.8347130029581
12.105,22.4007065762429
12.11,20.4033068296141
12.115,23.3704590688392
12.12,23.9417190628021
12.125,24.4069167178834
12.13,25.3602316810512
12.135,24.7151166652782
12.14,21.9949748873995
12.145,23.2925027897379
12.15,16.8633958206361
12.155,19.1795263440036
12.16,21.6319790093701
12.165,25.521118721392
12.17,26.1522108633245
12.175,21.2679786558348
12.18,15.3343399875391
12.185,24.7960790222902
12.19,19.7384482479644
12.195,0.572117248897925
12.2,9.86880320888304
12.205,17.5002028631266
12.21,21.9793011850728
12.215,23.6495442786244
12.22,22.7302412571787
12.225,23.9447982353627
12.23,23.4157930242265
12.235,19.1684707821933
12.24,21.4508555353448
12.245,9.59209614492644
12.25,21.9039459262652
12.255,22.8349702996296
12.26,25.5997799178184
12.265,27.7916989403982
12.27,25.7851394315924
12.275,25.8123998654331
12.28,19.9311574899522
12.285,21.3510433904653
12.29,17.3764613000696
12.295,3.97745293719049
12.3,23.9316686381668
12.305,23.4823653536166
12.31,29.1917708171082
12.315,26.96837114603
12.32,26.4176221399089
12.325,23.1587105290497
12.33,19.9272990921772
12.335,14.1793238744198
12.34,17.4830599132064
12.345,18.7358152595027
12.35,23.6921266713582
12.355,25.1661007453221
12.36,25.477853795131
12.365,27.1042805076617
12.37,24.0606322547772
12.375,18.678252801205
12.38,13.2706998084075
12.385,3.25701420906904
12.39,22.3936955155291
12.395,23.7748704684278
12.4,25.1682914717048
12.405,29.7735181779321
12.41,27.0407011886638
12.415,18.9283180867716
12.42,24.0358867133404
12.425,18.8673045502149
12.43,14.6849521724957
12.435,20.1792200828245
12.44,21.9997263520051
12.445,26.2362680163855
12.45,24.4261138457153
12.455,25.1350193553411
12.46,20.9705896539797
12.465,21.9559381816538
12.47,15.4855505882315
12.475,12.0269712610827
12.48,25.2704159722015
12.485,26.8003218711665
12.49,24.7572592419849
12.495,24.1544494183905
12.5,22.6452571014552
12.505,23.3009137586231
12.51,20.8608591971025
12.515,21.3716478382936
12.52,26.5122433028721
12.525,23.9958684077006
12.53,24.7864395804892
12.535,26.6880625579292
12.54,23.6291457752915
12.545,22.7379017827862
12.55,24.2256857527532
12.555,18.2697043043987
12.56,22.6238070815152
12.565,26.9106712501014
12.57,24.8047780717211
12.575,23.5569983689874
12.58,25.6771938427722
12.585,16.6230299210938
12.59,20.2031390163576
12.595,14.8472448104996
12.6,12.5529713896046
12.605,24.8618750010715
12.61,24.9916904471604
12.615,27.1345939927692
12.62,26.5444242194584
12.625,21.0741746225881
12.63,19.0808836296766
12.635,20.5327704230702
12.64,22.7993881507239
12.645,25.5459358063188
12.65,24.8752122721832
12.655,25.0307127198942
12.66,24.4949513268603
12.665,22.7419616484393
12.67,21.0655074608931
12.675,16.7825381901352
12.68,20.1245545653201
12.685,21.0132177336715
12.69,24.9890824650019
12.695,26.2481110098273
12.7,29.1609508211048
12.705,28.0840826116027
12.71,22.9192147105807
12.715,10.0981006688469
12.72,23.5381818217021
12.725,23.6237413124808
12.73,27.6603426105897
12.735,27.2381242851515
12.74,24.8343600027494
12.745,26.9867213983196
12.75,21.0550410456577
12.755,19.0769749821459
12.76,20.6222236404805
12.765,25.1081416912194
12.77,25.7302258624497
12.775,23.5744596261578
12.78,25.6323963461989
12.785,26.0153890225402
12.79,20.8428174147476
12.795,20.126070728803
12.8,15.819714879469
12.805,23.1171367071572
12.81,26.686791872729
12.815,26.8275635261173
12.82,25.8568829715396
12.825,28.7924840538433
12.83,21.8043496529651
